Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Viet Nam,VNM,Rule of Law: Estimate,RL.EST,..,-0.67900162935257,-0.636823534965515,-0.604071080684662,-0.317553699016571,-0.518898844718933,-0.490206182003021,-0.464453905820847,-0.531529664993286,-0.581304907798767,-0.541880786418915,-0.55492377281189,-0.515209794044495,-0.360228449106216,-0.355004519224167,0.0653154402971268,0.0403859280049801,-0.0354671441018581,-0.050392884761095,-0.189501881599426,-0.172221630811691,-0.158469453454018,-0.0854718759655952
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,0.353681147098541,0.126424372196198,0.150153517723083,0.484037667512894,0.405120253562927,0.251871973276138,0.165260821580887,0.271775960922241,0.148407876491547,0.189088448882103,0.267358660697937,0.25057727098465,-0.0223473571240902,0.0638082250952721,0.226832523941994,0.211102172732353,0.0330829620361328,0.0399874038994312,-0.0389890633523464,-0.117782436311245,-0.0461320951581001,-0.0363807342946529
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,419.205677580901,445.132861817313,497.117089249256,565.452284586212,710.746759994861,807.756645117054,925.640338348717,1163.83195772873,1226.16976051536,1683.16182443979,1950.92504174913,2185.11767654291,2359.51736472828,2546.38464459903,2577.56885340113,2735.0604380416,2956.10992127753,3222.31003125366,3440.90025375434,3534.03953482647,3704.1935590038,4147.69777213621,4323.35031982451
Viet Nam,VNM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,62.9605481381699,60.9875981634439,58.611476135845,56.8148843283668,53.7047452068858,50.5289801091515,49.2835644508915,48.5137210815112,47.5525771385783,48.7073170030533,48.3142512169317,47.3667761338807,46.813420117302,46.3357632626857,44.0184515218041,41.8649072066788,40.1554391261382,37.7241139171479,34.5351601063592,32.6123879661738,29.0283266030004,33.4623722339218,26.9827056291982
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.19836180174697,3.26531941313028,3.22086113954783,3.36311047207011,3.38646282285984,3.40465886456613,3.41940717753075,4.10608320461482,4.7885974938223,3.43936726068938,2.89318675510058,2.69745600101574,2.49027351175746,2.09043520548837,2.90097210331742,2.83333312605823,2.03413467151381,2.14140587128561,2.4189239707551,2.72066775990729,2.0670287364988,1.85292235218977,1.94381069753719
Viet Nam,VNM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.30103015899658,9.55722999572754,9.91792964935303,..,15.8760204315185,16.8052501678467,18.9504508972168,20.0552005767822,21.5007190704346,23.9250975429329,25.8674734818525,25.7487091222031,25.6249412769592,31.3306389293887,29.7250797402999,29.0811980839409,25.9526307046456,..,30.2241191864014,..,41.9554971195048,44.7536854027422,32.8415128147815
Brunei Darussalam,BRN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,218828.962658078,221397.266364465,223485.528344013,218363.382308554,213478.449125842,217512.723130395,205952.709302223,195364.744776275,188901.84600346,190650.107586153,194086.989101633,192560.031246208,185717.563131088,178557.022911652,176798.039061445,171508.775303403,172851.524715367,165771.589776663,169846.447864511,172926.261115206,163716.818760828,159454.946960478,158246.477493507
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,62.7475892350944,63.0811813132522,66.4844984729556,70.1910452305488,73.153005169136,74.9262615378504,73.3951062711011,76.4320816379343,67.2954813573315,68.6533507031802,73.6724144504971,72.655614353873,70.022444095261,67.8496307805484,61.3627773605269,57.2893638536308,59.7205889692852,63.2448184042319,62.5153210994416,59.1336302400797,62.7015642235623,67.9255854192344,61.7411860091314
Brunei Darussalam,BRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.995621601100518,3.62654271526088,1.72747847638813,1.31341824941979,1.65985733716788,0.694676100917879,1.91806992225192,1.39506580939608,2.73305999823298,3.50710078835614,3.73105568458092,4.54055753809902,4.28670084809197,3.35660901155102,1.32471179544033,-1.32059047324395,3.85818821585897,3.80486552830843,2.77118007919323,4.7105756528403,1.47404982867232,-1.73946797718401,-0.370504516227009
Brunei Darussalam,BRN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
